country,year,CAPB_1,CAPB,bp_adj_new,bp_success_new,bp_success_new_first,rapid_adj_c,unemp_rate,short_term_i,gross_fin_liab,debtgdp_wb,debtgdp,gov_bond_int,gdp_growth,cpi_inflation_rate,gdp_value,payment_min_i,receipts_min_i,totalseats,govoth,numgov,numvote,herfgov,govfrac,efw_total,gov_crises,cabinet_change,number_spending_ministers,potrafke_ideology,election,exo,endo,month,ngov1rlc,ngov2rlc,ngov3rlc,ngov4rlc,ngov5rlc,ngov6rlc,ngov1seat,ngov2seat,ngov3seat,ngov4seat,ngov5seat,ngov6seat,nnum_gov_seats
germany,1984,1.277025,1.784051,1,0,0,0,6.619564,5.985833333,38.99461,40.09434,38.99461,8.091666,2.911101,2.4,9.42E+11,3.83E+11,4.06E+11,498,0,278,55.8,0.5233425,0.4783783,7.28,0,0,15,2,0,0,0,,3,3,3,,,,191,53,34,,,,278
germany,1985,1.784051,2.361959,1,0,0,0,6.679286,5.448333333,39.48598,40.6867,39.48598,7.158333,2.604099,2.1,9.87E+11,3.95E+11,4.27E+11,498,0,278,55.8,0.5233425,0.4783783,7.3,0,0,15,2,0,0,0,,3,3,3,,,,191,53,34,,,,278
germany,1986,2.361959,1.853457,0,0,0,0,6.034396,4.635,39.55507,40.53929,39.55507,6.283333,2.269716,-0.1,1.04E+12,4.11E+11,4.43E+11,498,0,278,55.8,0.5233425,0.4783783,7.36,0,0,15,2,0,0,0,,3,3,3,,,,191,53,34,,,,278
germany,1987,1.853457,1.095582,0,0,0,0,5.807197,4.0325,40.90632,41.59808,40.90632,6.358333,1.278532,0.2,1.07E+12,4.29E+11,4.54E+11,498,0,278,55.8,0.5233425,0.4783783,7.42,0,0,17,2,1,1,0,1,3,3,3,,,,174,49,56,,,,279
germany,1988,1.095582,0.1542255,0,0,0,0,5.733459,4.330833333,41.39441,42.03043,41.39441,6.6,3.438832,1.3,1.12E+12,4.49E+11,4.71E+11,497,0,269,53.4,0.4808253,0.5211119,7.48,0,0,17,2,0,0,0,,3,3,3,,,,174,49,46,,,,269
germany,1989,0.1542255,1.495441,0,0,0,0,5.132743,7.118333333,39.83155,40.64939,39.83155,7.141667,4.046971,2.8,1.20E+12,4.64E+11,5.10E+11,497,0,269,53.4,0.4808253,0.5211119,7.54,0,0,17,2,0,0,0,,3,3,3,,,,174,49,46,,,,269
germany,1990,1.495441,-1.539622,0,0,0,0,4.470345,8.488333333,40.37577,42.24966,40.37577,8.708333,5.474715,2.7,1.31E+12,5.12E+11,5.35E+11,497,0,269,53.4,0.4808253,0.5211119,7.6,0,1,17,2,1,1,0,12,3,3,3,,,,174,49,46,,,,269
germany,1991,-1.539622,-3.448685,0,0,0,0,3.892151,9.246667,41.10296,39.53669,41.10296,8.458333,5.201042,4,1.54E+12,6.27E+11,6.51E+11,662,0,398,54.8,0.5092422,0.491994,7.6,0,0,17,2,0,0,0,,3,3,3,,,,268,79,51,,,,398
germany,1992,-3.448685,-0.6840674,0,0,0,0,6.335092,9.5175,40.80517,42.01875,40.80517,7.85,1.500578,5.1,1.65E+12,6.84E+11,7.21E+11,662,0,398,54.8,0.5092422,0.491994,7.6,0,1,17,2,0,0,0,,3,3,3,,,,268,79,51,,,,398
germany,1993,-0.6840674,0.1655895,0,0,0,0,7.542634,7.295,46.11128,45.76681,46.11128,6.516667,-1.011839,4.5,1.70E+12,7.25E+11,7.50E+11,662,0,398,54.8,0.5092422,0.491994,7.6,1,0,17,2,0,0,0,,3,3,3,,,,268,79,51,,,,398
germany,1994,0.1655895,0.7332523,0,0,0,0,8.10087,5.364167,46.4816,47.96796,46.4816,6.875,2.527469,2.7,1.78E+12,7.63E+11,7.94E+11,662,0,398,54.8,0.5092422,0.491994,7.6,0,0,17,2,1,1,0,10,3,3,3,,,,268,79,51,,,,398
germany,1995,0.7332523,-6.227032,0,0,0,0,7.895073,4.531667,55.67931,55.5967,55.67931,6.858333,1.769861,1.7,1.85E+12,7.97E+11,8.19E+11,672,0,341,48.4,0.5524978,0.4488184,7.6,0,0,16,2,0,0,0,,3,3,3,,,,244,50,47,,,,341
germany,1996,-6.227032,0.1817352,0,0,0,0,8.51994,3.305,58.82364,58.46672,58.82364,6.225,0.8271934,1.4,1.88E+12,8.28E+11,8.39E+11,672,0,341,48.4,0.5524978,0.4488184,7.62,0,0,16,2,0,0,0,,3,3,3,,,,244,50,47,,,,341
germany,1997,0.1817352,0.7632483,0,0,0,0,9.192205,3.325,60.35834,59.75358,60.35834,5.658333,1.783614,1.9,1.91E+12,8.34E+11,8.52E+11,672,0,341,48.4,0.5524978,0.4488184,7.64,0,0,16,2,0,0,0,,3,3,3,,,,244,50,47,,,,341
germany,1998,0.7632483,1.150274,0,0,0,0,8.923721,3.544167,62.32652,60.49135,62.32652,4.583333,1.653323,0.9,1.96E+12,8.47E+11,8.78E+11,672,0,341,48.4,0.5524978,0.4488184,7.66,0,1,16,2,1,1,0,9,3,3,3,,,,244,50,47,,,,341
germany,1999,1.150274,1.530296,0,0,0,1,8.126995,2.9635,61.82894,61.25747,61.82894,4.5,1.750921,0.6,2.00E+12,8.71E+11,9.15E+11,669,0,345,47.62,0.7646545,0.2360297,7.68,0,0,14,4,0,0,0,,1,1,,,,,298,47,0,,,,345
germany,2000,1.530296,3.626214,0,0,0,1,7.465974,4.391767,60.84705,60.18188,60.84705,5.266667,3.2953,1.4,2.05E+12,8.77E+11,9.29E+11,669,0,345,47.62,0.7646545,0.2360297,7.7,0,0,13,4,0,0,0,,1,1,,,,,298,47,0,,,,345
germany,2001,3.626214,-0.8031736,0,0,0,0,7.350181,4.261783,60.09943,59.14235,60.09943,4.8,1.637574,2,2.10E+12,8.99E+11,9.18E+11,669,0,345,47.62,0.7646545,0.2360297,7.5,0,0,13,4,0,0,0,,1,1,,,,,298,47,0,,,,345
germany,2002,-0.8031736,-1.039049,0,0,0,0,8.126467,3.318592,62.49799,60.74847,62.49799,4.7825,0.025329,1.4,2.14E+12,9.24E+11,9.23E+11,669,0,345,47.62,0.7646545,0.2360297,7.5,0,0,13,4,1,1,0,9,1,1,,,,,298,47,0,,,,345
germany,2003,-1.039049,-0.5269594,0,0,0,0,9.118825,2.333467,65.87357,64.42575,65.87357,4.070833,-0.3849638,1,2.15E+12,9.43E+11,9.34E+11,603,0,306,47.1,0.7051347,0.295832,7.8,0,0,12,4,0,0,0,,1,1,,,,,251,55,0,,,,306
germany,2004,-0.5269594,-0.0137647,0,0,0,0,9.860464,2.106333,69.2554,66.20372,69.2554,4.036667,0.7017164,1.7,2.19E+12,9.43E+11,9.34E+11,603,0,306,47.1,0.7051347,0.295832,7.8,0,0,12,4,0,0,0,,1,1,,,,,251,55,0,,,,306
germany,2005,-0.0137647,0.4798255,0,0,0,0,10.59712,2.184683,71.7819,68.51362,71.7819,3.353333,0.8331673,1.5,2.22E+12,9.53E+11,9.51E+11,603,0,306,47.1,0.7051347,0.295832,7.8,0,1,12,4,1,0,1,9,1,1,,,,,251,55,0,,,,306
germany,2006,0.4798255,1.143614,0,0,0,0,9.679204,3.079225,69.82684,67.92312,69.82684,3.7625,3.888527,1.6,2.31E+12,9.59E+11,9.93E+11,614,0,448,69.4,0.5000399,0.5010786,7.8,0,0,13,3,0,0,0,,3,1,,,,,226,222,0,,,,448
germany,2007,1.143614,2.073728,0,0,0,0,8.384094,4.277608,65.5686,65.40461,65.5686,4.216667,3.393506,2.3,2.43E+12,9.64E+11,1.04E+12,614,0,448,69.4,0.5000399,0.5010786,7.6,0,,13,3,0,0,0,,3,1,,,,,226,222,0,,,,448
germany,2008,2.073728,1.570183,,,,0,7.268778,4.634233,69.74299,66.8,69.74299,3.984167,0.8088779,2.6,2.47E+12,9.92E+11,1.07E+12,614,0,448,69.4,0.5000399,0.5010786,7.5,0,,13,3,0,0,0,,3,1,,,,,226,222,0,,,,448
germany,2009,1.570183,0.5938172,,,,0,7.393344,1.228358,77.44392,74.50941,77.44392,3.2225,-5.077924,0.3,2.37E+12,1.05E+12,1.05E+12,614,0,448,69.4,0.5000399,0.5010786,7.6,0,,13,3,1,1,0,9,3,1,,,,,226,222,0,,,,448
germany,2010,0.5938172,-1.312946,,,,0,6.781259,0.8109583,87.05901,82.43963,87.05901,2.743333,3.561513,1.1,2.47E+12,1.07E+12,1.06E+12,622,0,385,56.83,0.5291752,0.4720509,7.5,0,,14,2,0,0,0,,3,2,,,,,239,93,0,,,,332
germany,2011,-1.312946,0.8667481,,,,0,5.886565,1.3906,86.87908,80.4,86.87908,2.6,3.017354,2.1,2.56E+12,1.08E+12,1.11E+12,622,0,385,56.83,0.5291752,0.4720509,,,,14,2,0,0,0,,3,2,,,,,239,93,0,,,,332
germany,2012,0.8667481,1.134612,,,,0,5.72894,0.5731834,87.33572,81.9,87.33572,2.36,0.5939484,2,2.61E+12,1.10E+12,1.13E+12,622,0,385,56.83,0.5291752,0.4720509,,,,,2,,,,,3,2,,,,,239,93,0,,,,332
germany,2013,1.134612,1.525203,,,,0,5.51663,0.2206667,86.43719,,86.43719,3.295,1.945527,1.5,2.70E+12,1.12E+12,1.17E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
greece,1967,,,,,,,,,,21.14918,,,,1.8,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,0
greece,1968,,,,,,,,,,23.02843,,,,0.1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,0
greece,1969,,,,,,,,,,25.78273,,,,2.6,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0
greece,1970,,,,,,,,,,24.69496,,,,2.8,,,,,,,,,,6.5,0,1,,,,,,,,,,,,,,,,,,,0
greece,1971,,,,,,,,,,24.97203,,,,3.3,,,,,,,,,,6.36,0,1,,,,,,,,,,,,,,,,,,,0
greece,1972,,,,,,,,,,26.52242,,,,4.3,,,,,,,,,,6.22,0,0,,,,,,,,,,,,,,,,,,,0
greece,1973,,,,,,,,,,21.98271,,,,15.4,,,,,,,,,,6.08,1,1,,,,,,,,,,,,,,,,,,,0
greece,1974,,,,,,,,,,22.50769,,,,26.6,,,,,,,,,,5.94,1,2,,,,,,,,,,,,,,,,,,,0
greece,1975,,,,,,,,,,24.07976,,,,13.6,,,,300,0,220,54.37,1,0,5.8,0,0,20,1,0,0,0,,,,,,,,,,,,,,0
greece,1976,,,,,,,,,,,,,,13,,,,300,0,220,54.37,1,0,5.78,0,0,20,1,0,0,0,,,,,,,,,,,,,,0
greece,1977,,,,,,,,,,,,,,12.4,,,,300,0,220,54.37,1,0,5.76,0,1,20,1,1,0,1,11,,,,,,,,,,,,,0
greece,1978,,,,,,,,,,,,,,12.6,,,,300,0,172,41.84,1,0,5.74,0,0,20,2,0,0,0,,,,,,,,,,,,,,0
greece,1979,,,,,,,,,,22.56962,,,,19.1,,,,300,0,172,41.84,1,0,5.72,0,0,20,2,0,0,0,,,,,,,,,,,,,,0
greece,1980,,,,,,,,,,22.57702,,,,24.7,,,,300,0,172,41.84,1,0,5.7,0,1,22,2,0,0,0,,,,,,,,,,,,,,0
greece,1981,,,,,,,,,,26.73898,,,,24.5,,,,300,0,172,41.84,1,0,5.58,0,1,22,2,1,1,0,10,,,,,,,,,,,,,0
greece,1982,,,,,,,,,,29.37368,,,,21,,,,300,0,172,48.02,1,0,5.46,1,1,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1983,,,,,,,,,,33.66498,,,,20.2,,,,300,0,172,48.02,1,0,5.34,0,0,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1984,,,,,,,,,,40.14908,,,,18.5,,,,300,0,172,48.02,1,0,5.22,0,0,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1985,,,,,,,,,,46.72374,,,,19.3,,,,300,0,172,48.02,1,0,5.1,0,0,20,4,1,1,0,6,,,,,,,,,,,,,0
greece,1986,,,,,,,,,,47.24548,,,,23,,,,300,0,161,45.82,1,0,5.28,0,0,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1987,,,,,,,,,,52.5281,,,,16.4,,,,300,0,161,45.82,1,0,5.46,0,1,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1988,,,,,,,,,,57.19423,,,,13.5,,,,300,0,161,45.82,1,0,5.64,0,0,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1989,,,,,,,,,,59.95131,,,,13.7,,,,304,0,162,0,1,1.11E-16,5.82,2,1,20,4,1,1,0,6,,,,,,,,,,,,,0
greece,1990,,,,,,,,,,73.31524,,,,20.4,,,,304,0,162,0,1,1.11E-16,6,0,1,18,2,0,0,0,,,,,,,,,,,,,,0
greece,1991,,,,,,,,,,74.84689,,,,19.5,,,,299,0,151,47.56,0.9868427,0.013245,6.08,0,1,18,2,0,0,0,,,,,,,,,,,,,,0
greece,1992,,,,,,,,,,80.14347,,,,15.9,,,,299,0,151,47.56,0.9868427,0.013245,6.16,1,1,18,2,0,0,0,,,,,,,,,,,,,,0
greece,1993,,,,,,,,,,100.5088,,,,14.4,,,,301,0,151,47.56,0.9868427,0.013245,6.24,0,1,18,2,1,1,0,10,,,,,,,,,,,,,0
greece,1994,,,,,,,,,,98.51165,,,,10.9,,,,300,0,170,46.88,1,0,6.32,0,1,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1995,,1.878404,,,,,10.37694,16.20246,102.0271,97.00822,102.0271,17.02,,8.9,8.87E+10,2.90E+10,3.10E+10,300,0,170,46.88,1,0,6.4,1,1,20,4,0,0,0,,,,,,,,,,,,,,0
greece,1996,1.878404,3.763169,,,,0,10.71803,13.40563,104.0702,99.38626,104.0702,14.46083,2.358402,8.2,9.75E+10,3.13E+10,3.43E+10,300,0,170,46.88,1,0,6.5,0,1,17,4,1,0,1,9,,,,,,,,,,,,,0
greece,1997,3.763169,2.277217,,,,0,10.62286,10.80976,100.9226,96.60168,100.9226,9.918333,3.637608,5.5,1.08E+11,3.51E+10,3.86E+10,300,0,162,41.5,1,1.11E-16,6.6,0,0,17,4,0,0,0,,,,,,,,,,,,,,0
greece,1998,2.277217,3.876702,,,,0,11.22233,12.08334,98.56869,94.53168,98.56869,8.481667,3.363683,4.8,1.17E+11,3.87E+10,4.43E+10,300,0,162,41.5,1,1.11E-16,6.7,0,0,17,4,0,0,0,,,,,,,,,,,,,,0
greece,1999,3.876702,3.928828,0,0,0,0,12.09627,9.247363,102.4216,93.99763,102.4216,6.308333,3.419392,2.6,1.25E+11,4.14E+10,4.82E+10,300,0,162,41.5,1,1.11E-16,6.8,0,1,18,4,0,0,0,,,,,,,,,,,,,,0
greece,2000,3.928828,3.384144,0,0,0,0,11.3504,6.380942,116.3529,103.4409,116.3529,6.108333,4.477406,3.2,1.35E+11,4.88E+10,5.34E+10,300,0,162,41.5,1,1.11E-16,6.9,0,1,19,4,1,0,1,4,,,,,,,,,,,,,0
greece,2001,3.384144,1.989035,0,0,0,0,10.78386,4.261783,119.1627,103.7161,119.1627,5.304167,4.197175,3.4,1.45E+11,5.26E+10,5.68E+10,300,0,158,43.8,1,0,6.8,0,1,19,4,0,0,0,,,,,,,,,,,,,,0
greece,2002,1.989035,1.12734,0,0,0,0,10.31261,3.318592,118.6385,101.6599,118.6385,5.1225,3.439407,3.6,1.55E+11,5.81E+10,6.05E+10,300,0,158,43.8,1,0,7,0,0,19,4,0,0,0,,,,,,,,,,,,,,0
greece,2003,1.12734,-1.072857,0,0,0,0,9.712526,2.333467,113.3442,97.44432,113.3442,4.2675,5.94379,3.5,1.71E+11,6.34E+10,6.38E+10,300,0,158,43.8,1,0,7.4,0,0,19,4,0,0,0,,,,,,,,,,,,,,0
greece,2004,-1.072857,-3.08692,0,0,0,0,10.49281,2.106333,115.7987,98.86179,115.7987,4.255833,4.367604,2.9,1.84E+11,6.89E+10,6.70E+10,300,0,158,43.8,1,0,7.3,0,1,17,2,1,0,1,3,,,,,,,,,,,,,0
greece,2005,-3.08692,-1.115942,0,0,0,0,9.849833,2.184683,113.348,101.2283,113.348,3.585,2.279892,3.5,1.93E+11,7.40E+10,7.17E+10,300,0,165,46.4,1,0,7.4,0,0,17,2,0,0,0,,,,,,,,,,,,,,0
greece,2006,-1.115942,-2.559649,0,0,0,0,8.890879,3.079225,116.915,107.4689,116.915,4.07,5.542958,3.2,2.09E+11,7.87E+10,7.63E+10,300,0,165,46.4,1,0,7.4,0,0,17,2,0,0,0,,,,,,,,,,,,,,0
greece,2007,-2.559649,-3.417465,0,0,0,0,8.2763,4.277608,115.0409,107.2324,115.0409,4.5,2.996107,2.9,2.23E+11,8.84E+10,8.46E+10,300,0,165,46.4,1,0,7.2,0,,17,2,0,0,0,,,,,,,,,,,,,,0
greece,2008,-3.417465,-5.239863,0,0,0,0,7.653084,4.634233,118.0739,112.9016,118.0739,4.8025,-0.1564025,4.2,2.33E+11,9.73E+10,8.87E+10,300,0,152,41.83,1,0,7,2,,16,2,0,0,0,,,,,,,,,,,,,,0
greece,2009,-5.239863,-8.708028,0,0,0,0,9.460314,1.228358,133.4684,129.6882,133.4684,5.174167,-3.249914,1.2,2.32E+11,1.05E+11,8.44E+10,300,0,152,41.83,1,0,6.7,1,,16,2,1,0,1,10,,,,,,,,,,,,,0
greece,2010,-8.708028,-1.363436,0,0,0,1,12.53058,0.8109583,149.0652,148.3289,149.0652,9.091666,-3.517029,4.7,2.27E+11,9.75E+10,8.48E+10,300,0,160,43.92,1,0,6.8,1,,18,4,0,0,0,,,,,,,,,,,,,,0
greece,2011,-1.363436,4.10024,0,0,0,1,16.60347,1.3906,165.0962,170.3204,165.0962,17.46458,-6.142813,3.3,2.18E+11,8.92E+10,8.39E+10,301,0,160,43.92,1,0,,,,18,4,0,0,0,,,,,,,,,,,,,,0
greece,2012,4.10024,8.017344,0,0,0,1,18.52166,0.5731834,181.2359,156.8618,181.2359,26.355,-2.985837,1.5,2.15E+11,8.57E+10,8.53E+10,302,0,160,43.92,1,0,,,,,3,,,,,,,,,,,,,,,,,0
greece,2013,8.017344,9.927448,0,0,0,1,18.68778,0.2206667,183.8898,,183.8898,19.79156,0.5491116,-0.9,2.18E+11,8.52E+10,8.90E+10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
iceland,1967,,,,,,,1.168943,,,,,,-1.268337,3.3,2.74E+08,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
iceland,1968,,,,,,,2.041263,,,,,,-5.474546,,2.95E+08,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
iceland,1969,,,,,,,3.244232,,,,,,2.374282,,3.65E+08,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,0
iceland,1970,,,,,,,2.106642,,,,,,7.459221,,4.57E+08,,,,,,,,,6,0,1,,3,,,,,,,,,,,,,,,,,0
iceland,1971,,,,,,,1.361541,,,,,,13.06084,,5.81E+08,,,,,,,,,5.7,0,1,,3,,,,,,,,,,,,,,,,,0
iceland,1972,,,,,,,1.235335,,,14.84011,14.84011,,6.177334,,7.30E+08,,,,,,,,,5.4,0,0,,3,,,,,,,,,,,,,,,,,0
iceland,1973,,,,,,,1.223415,,,11.775,11.775,,6.80601,,1.03E+09,,,,,,,,,5.1,0,0,,3,,,,,,,,,,,,,,,,,0
iceland,1974,,,,,,,1.208923,,,12.72715,12.72715,,5.706292,,1.49E+09,,,,,,,,,4.8,2,1,,3,,,,,,,,,,,,,,,,,0
iceland,1975,,,,,,,1.305374,,,16.68419,16.68419,,0.6461551,,2.13E+09,,,60,0,42,67.6,0.5181406,0.4936121,4.5,0,0,6,2,0,0,0,,3,2,,,,,25,17,0,,,,42
iceland,1976,,,,,,,1.28748,,,17.19482,17.19482,,5.959368,32.4,3.00E+09,,,60,0,42,67.6,0.5181406,0.4936121,4.64,0,0,6,2,0,0,0,,3,2,,,,,25,17,0,,,,42
iceland,1977,,,,,,,1.086336,,,18.6804,18.6804,,8.822277,30.3,4.33E+09,,,60,0,42,67.6,0.5181406,0.4936121,4.78,0,0,6,2,0,0,0,,3,2,,,,,25,17,0,,,,42
iceland,1978,,,,,,,1.17484,,,19.8452,19.8452,,6.016715,43.8,6.71E+09,,,60,0,42,67.6,0.5181406,0.4936121,4.92,0,1,6,2,1,1,0,6,3,2,,,,,25,17,0,,,,42
iceland,1979,,,,,,,1.171056,,,20.99341,20.99341,,4.860582,44.4,9.91E+09,,,60,0,40,61.8,0.335,0.6820513,5.06,0,1,7,3,1,0,1,12,1,1,2,,,,14,14,12,,,,40
iceland,1980,,-0.3040946,,,,,1.065649,,,,,,5.747921,58.5,1.60E+10,4.08E+09,5.14E+09,59,0,49,80,0.3544357,0.6590136,5.2,0,1,8,3,0,0,0,,3,2,1,,,,21,17,11,,,,49
iceland,1981,-0.3040946,-0.037524,,,,0,1.141628,,,23.03273,23.03273,,4.265007,51.8,2.49E+10,6.54E+09,8.35E+09,59,0,49,80,0.3544357,0.6590136,5.24,0,0,8,3,0,0,0,,3,2,1,,,,21,17,11,,,,49
iceland,1982,-0.037524,0.450922,,,,0,1.477376,,,29.79249,29.79249,,2.154566,50.2,3.90E+10,1.06E+10,1.33E+10,59,0,49,80,0.3544357,0.6590136,5.28,0,0,8,3,0,0,0,,3,2,1,,,,21,17,11,,,,49
iceland,1983,0.450922,-1.736426,,,,0,1.810856,,,31.51738,31.51738,,-2.151162,84,6.77E+10,1.82E+10,2.09E+10,59,0,49,80,0.3544357,0.6590136,5.32,0,1,8,2,1,1,0,4,3,2,,,,,23,14,0,,,,37
iceland,1984,-1.736426,2.871868,0,0,0,0,2.045516,,,33.23017,33.23017,,4.129118,30.9,8.94E+10,2.24E+10,2.88E+10,61,0,37,57.7,0.5295836,0.4834835,5.36,0,0,8,2,0,0,0,,3,2,,,,,23,14,0,,,,37
iceland,1985,2.871868,-1.183847,0,0,0,0,1.680674,,,32.77083,32.77083,,3.292841,32,1.22E+11,3.20E+10,3.72E+10,61,0,37,57.7,0.5295836,0.4834835,5.4,0,0,8,2,0,0,0,,3,2,,,,,23,14,0,,,,37
iceland,1986,-1.183847,-4.183679,0,0,0,0,1.418835,,,30.49749,30.49749,,6.270542,22.1,1.62E+11,4.28E+10,5.02E+10,61,0,37,57.7,0.5295836,0.4834835,5.7,0,0,8,2,0,0,0,,3,2,,,,,23,14,0,,,,37
iceland,1987,-4.183679,-3.038754,0,0,0,0,1.235335,,,27.94187,27.94187,,8.545939,18.3,2.10E+11,5.72E+10,6.57E+10,61,0,37,57.7,0.5295836,0.4834835,6,0,1,8,2,1,1,0,4,3,2,,,,,23,14,0,,,,37
iceland,1988,-3.038754,-2.952202,0,0,0,0,1.401622,31.025,,31.24088,31.24088,,-0.089726,25.7,2.59E+11,7.80E+10,9.00E+10,63,0,31,46.1,0.5130073,0.5032258,6.3,0,0,9,3,0,0,0,,3,2,1,,,,18,13,10,,,,41
iceland,1989,-2.952202,-4.592248,0,0,0,0,2.413121,27.88333,,35.9916,35.9916,,0.2584399,20.8,3.19E+11,9.52E+10,1.07E+11,63,0,31,47.4,0.346514,0.6752688,6.6,0,0,7,3,0,0,0,,2,1,1,,,,13,10,8,,,,31
iceland,1990,-4.592248,-2.512356,1,0,0,0,2.563976,14.83333,,36.22201,36.22201,14.83333,1.16937,15.5,3.71E+11,1.11E+11,1.23E+11,55,0,31,47.4,0.346514,0.6752688,6.9,0,0,9,3,0,0,0,,2,1,1,,,,13,10,8,,,,31
iceland,1991,-2.512356,-1.682472,1,0,0,0,2.563976,14.64167,,38.39128,38.39128,14.64167,-0.2235255,6.8,4.02E+11,1.22E+11,1.38E+11,55,0,31,47.4,0.346514,0.6752688,7.06,0,1,8,3,1,1,0,4,3,1,,,,,26,10,0,,,,36
iceland,1992,-1.682472,-0.2457225,1,0,0,0,4.267403,10.4975,,46.24272,46.24272,13.05,-3.373894,3.9,4.01E+11,1.27E+11,1.40E+11,63,0,36,54.1,0.5987654,0.4126984,7.22,0,0,8,3,0,0,0,,3,1,,,,,26,10,0,,,,36
iceland,1993,-0.2457225,-1.306026,0,0,0,0,5.272109,8.783334,,53.13737,53.13737,13.4125,1.31345,4,4.14E+11,1.31E+11,1.37E+11,63,0,36,54.1,0.5987654,0.4126984,7.38,0,0,8,3,0,0,0,,3,1,,,,,26,10,0,,,,36
iceland,1994,-1.306026,-2.029755,0,0,0,0,5.297387,4.891667,,55.66174,55.66174,6.978333,3.608858,1.6,4.40E+11,1.37E+11,1.43E+11,63,0,36,54.1,0.5987654,0.4126984,7.54,0,0,8,3,0,0,0,,3,1,,,,,26,10,0,,,,36
iceland,1995,-2.029755,0.0352607,1,1,1,0,4.699647,7.004167,,58.94349,58.94349,9.651667,0.1165837,1.7,4.54E+11,1.61E+11,1.68E+11,63,0,36,54.1,0.5987654,0.4126984,7.7,0,0,8,2,1,1,0,4,3,2,,,,,25,15,0,,,,40
iceland,1996,0.0352607,0.8421063,1,1,0,0,3.722403,6.991667,,56.29576,56.29576,9.24,4.785062,2.3,4.88E+11,1.71E+11,1.86E+11,63,0,40,60.4,0.53125,0.4807692,7.76,0,0,8,2,0,0,0,,3,2,,,,,25,15,0,,,,40
iceland,1997,0.8421063,1.583146,1,1,0,0,3.879454,7.066667,,53.07604,53.07604,8.705833,4.913189,1.8,5.26E+11,1.80E+11,2.01E+11,63,0,40,60.4,0.53125,0.4807692,7.82,0,0,8,2,0,0,0,,3,2,,,,,25,15,0,,,,40
iceland,1998,1.583146,0.323039,0,0,0,0,2.742907,7.457833,77.30637,47.85926,47.85926,7.664166,6.316745,1.7,5.88E+11,2.02E+11,2.25E+11,63,0,40,60.4,0.53125,0.4807692,7.88,0,0,8,2,0,0,0,,3,2,,,,,25,15,0,,,,40
iceland,1999,0.323039,1.435206,0,0,0,0,2.008891,9.334,73.61227,43.40901,43.40901,8.47,4.094044,3.2,6.32E+11,2.21E+11,2.56E+11,63,0,40,60.4,0.53125,0.4807692,7.94,0,1,10,2,1,1,0,5,3,2,,,,,26,12,0,,,,38
iceland,2000,1.435206,1.775189,0,0,0,0,2.311447,11.21225,72.94792,41.03786,41.03786,11.195,4.324661,5.1,6.84E+11,2.43E+11,2.79E+11,63,0,38,59.09,0.567867,0.4438122,8,0,0,10,2,0,0,0,,3,2,,,,,26,12,0,,,,38
iceland,2001,1.775189,-0.7890449,0,0,0,0,2.2614,11.9875,74.95878,45.88586,45.88586,10.35917,3.921598,6.4,7.72E+11,2.75E+11,3.01E+11,63,0,38,59.09,0.567867,0.4438122,7.9,0,0,10,2,0,0,0,,3,2,,,,,26,12,0,,,,38
iceland,2002,-0.7890449,-1.942352,0,0,0,0,3.253041,8.974334,71.9957,42.0687,42.0687,7.959742,0.1388428,5.2,8.16E+11,3.13E+11,3.18E+11,63,0,38,59.09,0.567867,0.4438122,7.9,0,0,10,2,0,0,0,,3,2,,,,,26,12,0,,,,38
iceland,2003,-1.942352,-1.459813,0,0,0,0,3.354521,5.349916,71.01022,40.82318,40.82318,6.652117,2.434303,2.1,8.41E+11,3.38E+11,3.41E+11,63,0,38,59.09,0.567867,0.4438122,8.1,0,0,10,2,1,1,0,5,3,2,,,,,26,12,0,,,,38
iceland,2004,-1.459813,0.0098868,0,0,0,1,3.0433,6.288417,64.39114,34.40664,34.40664,7.4925,7.835785,3.2,9.30E+11,3.60E+11,3.89E+11,63,0,34,51.41,0.5432526,0.4705882,8.1,0,0,10,2,0,0,0,,3,2,,,,,22,12,0,,,,34
iceland,2005,0.0098868,2.867084,0,0,0,1,2.611069,9.35875,52.62456,25.41493,25.41493,7.726109,7.229944,4,1.03E+12,3.89E+11,4.56E+11,63,0,34,51.41,0.5432526,0.4705882,8.1,0,0,10,2,0,0,0,,3,2,,,,,22,12,0,,,,34
